tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,ordering,category,job,seasonNumber,episodeNumber,primaryName,birthYear,deathYear,primaryProfession
tt90198166,Gideons Follies,Gideons Follies,1961,60,"Crime,Drama",6.4,23,9,cinematographer,director of photography,1,15,Morris Hartzband,1911,1970,"cinematographer,camera_department"
tt90219351,Vallances Liberty,Vallances Liberty,1989,50,"Comedy,Crime,Drama",7.0,7,8,writer,creator,4,3,William Stair,1939,1991,"writer,miscellaneous,editorial_department"
tt90250757,Dead on Time,Dead on Time,1992,103,"Crime,Drama,Mystery",8.4,812,8,writer,series developed by,6,1,Kenny McBain,1946,1989,"producer,director,miscellaneous"
tt90386102,Fill the Cup,Fill the Cup,1960,30,"Action,Crime,Drama",7.3,79,7,writer,written by,2,18,Lewis Reed,1921,1970,"writer,producer"
tt90458910,Lucy and Harrys Tonsils,Lucy and Harrys Tonsils,1969,30,Comedy,7.8,31,7,writer,written by,2,5,Ray Singer,1916,1992,"writer,producer,script_department"
tt90475744,Box 13,Box 13,1986,51,"Comedy,Crime,Drama",6.1,18,8,producer,producer,1,1,Kenny McBain,1946,1989,"producer,director,miscellaneous"
tt90526213,Wont You Calm Down Dan Dailey,Wont You Calm Down Dan Dailey,1971,30,Comedy,6.4,26,9,writer,creator,4,9,Ray Singer,1916,1992,"writer,producer,script_department"
tt90534096,All the Way,All the Way,1976,26,Comedy,8.2,117,9,writer,written by,1,8,Howard Ostroff,1934,1990,writer
tt90573060,Episode 135,Episode 135,1976,22,"Comedy,Romance",8.1,14,6,writer,created by,1,35,Jerry Adelman,1910,1980,"writer,production_manager,miscellaneous"
tt90623617,Trial by Fire,Trial by Fire,1965,50,"Adventure,Crime,Drama",8.2,135,8,producer,producer,3,4,Alan A. Armer,1922,2010,"producer,director,writer"
tt90633855,Episode 162,Episode 162,1976,23,"Comedy,Romance",7.9,13,6,writer,created by,1,62,Jerry Adelman,1910,1980,"writer,production_manager,miscellaneous"
tt90667693,Shot in the Dark,Shot in the Dark,1992,50,"Comedy,Crime,Drama",8.0,9,8,writer,creator,7,13,William Stair,1939,1991,"writer,miscellaneous,editorial_department"
tt90677199,The Jodie Tyler Story,The Jodie Tyler Story,1961,25,Western,6.8,19,8,producer,producer,1,16,Joseph Hoffman,1909,1997,"writer,producer"
tt90689605,Search for an Unknown Man,Search for an Unknown Man,1958,30,Adventure,7.7,7,6,writer,written by,2,6,Jerry Adelman,1910,1980,"writer,production_manager,miscellaneous"
tt90787996,Jan the Only Child,Jan the Only Child,1972,26,"Comedy,Family",7.1,161,8,writer,written by,4,8,Ralph Goodman,1918,1986,writer
tt90935894,The Deadly Proposition,The Deadly Proposition,1960,30,"Action,Crime,Drama",7.4,62,8,writer,written by,2,25,Lewis Reed,1921,1970,"writer,producer"
tt90942989,The Starfish Came Home,The Starfish Came Home,1957,30,"Action,War",7.9,8,7,producer,producer,1,30,George Cahan,1919,1991,"director,producer,miscellaneous"
tt90976014,The Regina Wainwright Story,The Regina Wainwright Story,1957,30,Drama,8.1,19,7,writer,story supervisor,4,14,Milton Merlin,1905,1996,"producer,writer,miscellaneous"
tt91004285,I Killed Jason McCord,I Killed Jason McCord,1965,22,Western,8.3,25,8,producer,producer,2,4,Andrew J. Fenady,1928,2020,"producer,writer,music_department"
tt91026403,Lucys Big Break,Lucys Big Break,1972,30,Comedy,7.2,30,9,writer,creator,5,1,Ray Singer,1916,1992,"writer,producer,script_department"
tt91027494,Episode 120,Episode 120,1976,22,"Comedy,Romance",7.8,20,6,writer,created by,1,20,Jerry Adelman,1910,1980,"writer,production_manager,miscellaneous"
tt91108864,House Behind the Wall,House Behind the Wall,1953,26,"Comedy,Drama,Mystery",6.7,27,10,cinematographer,director of photography,1,16,Ellis W. Carter,1906,1964,"cinematographer,camera_department,miscellaneous"
tt91145947,The Ordeal of S38,The Ordeal of S38,1957,30,"Action,War",8.6,11,7,producer,producer,1,15,George Cahan,1919,1991,"director,producer,miscellaneous"
tt91217663,Andy Williams Visits Joey,Andy Williams Visits Joey,1964,30,Comedy,7.9,15,6,writer,written by,3,27,Ray Singer,1916,1992,"writer,producer,script_department"
tt91311001,Betty Jo Catches the Bouquet,Betty Jo Catches the Bouquet,1966,26,Comedy,7.0,27,7,writer,written by,3,17,Al Schwartz,1910,1988,"writer,script_department"
tt91318668,Beavers Ice Skates,Beavers Ice Skates,1961,30,"Comedy,Family",7.7,98,7,writer,written by,5,9,Joseph Hoffman,1909,1997,"writer,producer"
tt91404563,Mod Mod Lucy,Mod Mod Lucy,1968,30,Comedy,7.7,92,7,writer,written by,1,1,Ray Singer,1916,1992,"writer,producer,script_department"
tt91468443,The Jerry Patterson Story,The Jerry Patterson Story,1957,30,Drama,7.7,8,6,writer,written by,3,26,Jerry Adelman,1910,1980,"writer,production_manager,miscellaneous"
tt91494604,The Beating,The Beating,1981,48,"Drama,Romance",7.0,81,9,producer,producer,1,11,Philip L. Parslow,1936,2003,"producer,assistant_director,production_manager"
tt91544118,Best of Friends,Best of Friends,1985,24,Comedy,7.3,153,6,writer,written by,3,6,Howard Ostroff,1934,1990,writer
tt91554487,Wall of Crystal,Wall of Crystal,1967,60,"Drama,Sci-Fi,Thriller",7.8,186,9,producer,producer,1,16,Alan A. Armer,1922,2010,"producer,director,writer"
tt91574987,In a Plain Paper Wrapper,In a Plain Paper Wrapper,1966,50,"Adventure,Crime,Drama",7.5,133,10,producer,producer,3,29,Alan A. Armer,1922,2010,"producer,director,writer"
tt91670467,The Star Witness,The Star Witness,1959,30,"Crime,Drama,Thriller",7.0,7,6,writer,writer,2,21,Leonard Kantor,1920,1984,writer
tt91745337,Butter UpMungo Gets No Respect,Butter UpMungo Gets No Respect,1984,22,"Adventure,Animation,Comedy",5.2,9,9,producer,producer,1,38,Denis Héroux,1940,2015,"producer,director,writer"
tt91746280,Burning Ambition,Burning Ambition,1990,50,"Comedy,Crime,Drama",6.6,7,8,writer,creator,5,8,William Stair,1939,1991,"writer,miscellaneous,editorial_department"
tt91913020,Send a Thief,Send a Thief,1960,30,"Action,Crime,Drama",7.8,66,7,writer,written by,2,33,Lewis Reed,1921,1970,"writer,producer"
tt91948332,The Assassins Part 2,The Assassins Part 2,1966,22,Western,7.9,15,8,producer,producer,2,29,Andrew J. Fenady,1928,2020,"producer,writer,music_department"
tt92023882,Hart of Diamonds,Hart of Diamonds,1982,60,"Action,Adventure,Crime",7.7,108,7,writer,written by,3,13,Carol Saraceno,1939,2017,"writer,actress,producer"
tt92045428,The Case of the Crimson Kiss,The Case of the Crimson Kiss,1957,60,"Crime,Drama,Mystery",8.3,434,9,writer,teleplay by,1,8,Milton Geiger,1907,1971,"writer,director"
tt92065048,Freddies Romance,Freddies Romance,1961,30,Comedy,8.6,9,9,writer,writer,11,6,Al Schwartz,1910,1988,"writer,script_department"
tt92137059,The Invisible Mr Dobble,The Invisible Mr Dobble,1966,26,Comedy,7.2,30,7,writer,written by,3,23,Al Schwartz,1910,1988,"writer,script_department"
tt92294646,Bentley and the Kleptomaniac,Bentley and the Kleptomaniac,1959,30,"Comedy,Family",8.2,12,7,writer,written by,2,11,Milton Pascal,1908,1976,"writer,script_department,soundtrack"
tt92356029,Design for Murder,Design for Murder,1958,30,"Comedy,Mystery",6.5,10,8,producer,producer,2,8,Robert L. Welch,1910,1964,"producer,writer,director"
tt92393983,Lucy and Eva Gabor Are Hospital Roomies,Lucy and Eva Gabor Are Hospital Roomies,1972,30,Comedy,7.4,32,9,writer,creator,5,2,Ray Singer,1916,1992,"writer,producer,script_department"
tt92402500,The Benefactor,The Benefactor,1962,60,"Crime,Drama",8.3,36,9,cinematographer,director of photography,1,30,Morris Hartzband,1911,1970,"cinematographer,camera_department"
tt92406113,Lynns Blues,Lynns Blues,1958,26,"Action,Crime,Drama",7.3,117,6,writer,written by,1,7,Lewis Reed,1921,1970,"writer,producer"
tt92501519,The Encounter,The Encounter,1959,30,Western,8.2,41,6,writer,writer,1,16,Clair Huffaker,1926,1990,writer
tt92513037,Lucy the Diamond Cutter,Lucy the Diamond Cutter,1970,30,Comedy,6.5,22,7,writer,written by,3,10,Al Schwartz,1910,1988,"writer,script_department"
tt92558312,Dog Day Afternoons,Dog Day Afternoons,2006,44,"Crime,Drama,Mystery",7.6,276,7,writer,writer,3,14,Sean Whitesell,1963,2015,"producer,writer,actor"
tt92598611,Labyrinth,Labyrinth,1967,60,"Drama,Sci-Fi,Thriller",7.8,158,8,producer,producer,2,12,Alan A. Armer,1922,2010,"producer,director,writer"
tt92624750,The Case of the Bedeviled Doctor,The Case of the Bedeviled Doctor,1959,60,"Crime,Drama,Mystery",8.0,278,10,cinematographer,director of photography,2,22,Frank Redman,1901,1966,"cinematographer,camera_department"
tt92678741,Decision at Sweetwater,Decision at Sweetwater,1961,25,Western,7.6,32,6,writer,creator,2,32,Andrew J. Fenady,1928,2020,"producer,writer,music_department"
tt92688287,Episode 123,Episode 123,1976,22,"Comedy,Romance",7.5,20,6,writer,created by,1,23,Jerry Adelman,1910,1980,"writer,production_manager,miscellaneous"
tt92703390,Lucy and the Franchise Fiasco,Lucy and the Franchise Fiasco,1973,30,Comedy,7.2,26,9,writer,creator,5,20,Ray Singer,1916,1992,"writer,producer,script_department"
tt92744203,Something Old Something New,Something Old Something New,1986,50,"Comedy,Crime,Drama",7.3,10,9,writer,creator,1,8,William Stair,1939,1991,"writer,miscellaneous,editorial_department"
tt92757726,Take My Life Please,Take My Life Please,2009,30,"Animation,Comedy",6.9,1317,10,writer,written by,20,10,Don Payne,1964,2013,"producer,writer,miscellaneous"
tt92826914,The Super MAC MenaceJourney to the Center of the Earth,The Super MAC MenaceJourney to the Center of the Earth,1984,22,"Adventure,Animation,Comedy",6.6,12,9,producer,producer,1,51,Denis Héroux,1940,2015,"producer,director,writer"
tt92847152,Boomerang,Boomerang,1957,30,"Action,War",8.0,9,7,producer,producer,1,19,George Cahan,1919,1991,"director,producer,miscellaneous"
tt92853493,Lucy and Tennessee Ernies Fun Farm,Lucy and Tennessee Ernies Fun Farm,1969,30,Comedy,6.7,37,8,writer,creator,1,23,Ray Singer,1916,1992,"writer,producer,script_department"
tt92862156,The Case of the Artful Dodger,The Case of the Artful Dodger,1959,52,"Crime,Drama,Mystery",8.3,262,10,cinematographer,director of photography,3,9,Frank Redman,1901,1966,"cinematographer,camera_department"
tt92882380,Lucy the Helpful Mother,Lucy the Helpful Mother,1969,30,Comedy,6.4,25,8,writer,creator,2,15,Ray Singer,1916,1992,"writer,producer,script_department"
tt92932569,Conspiracy of Silence,Conspiracy of Silence,1963,60,"Crime,Drama",8.8,11,10,cinematographer,director of photography,3,5,Morris Hartzband,1911,1970,"cinematographer,camera_department"
tt92933954,MIA,MIA,1995,22,"Action,Adventure,Animation",7.7,153,9,editor,supervising film editor,2,30,Robert S. Birchard,1950,2016,"editorial_department,production_manager,editor"
tt92942384,Wild Cat HeathcliffKitten Around,Wild Cat HeathcliffKitten Around,1984,23,"Adventure,Animation,Comedy",6.0,15,9,producer,producer,1,22,Denis Héroux,1940,2015,"producer,director,writer"
tt92947942,Deal Me Out,Deal Me Out,1973,25,"Comedy,Drama,War",8.6,736,10,editor,film editor,2,13,Fred W. Berger,1908,2003,"editorial_department,editor"
tt92954635,Lucy the Fixer,Lucy the Fixer,1969,30,Comedy,8.1,46,7,writer,written by,1,14,Ray Singer,1916,1992,"writer,producer,script_department"
tt92977547,The McHale Opera Company,The McHale Opera Company,1965,30,"Comedy,War",7.3,27,6,writer,written by,4,11,Ralph Goodman,1918,1986,writer
tt93285256,Terrible TammyGames of Love,Terrible TammyGames of Love,1984,23,"Adventure,Animation,Comedy",6.3,14,9,producer,producer,1,30,Denis Héroux,1940,2015,"producer,director,writer"
tt93302305,One in a Hundred,One in a Hundred,1959,25,Western,8.3,27,6,writer,teleplay,2,7,Milton Geiger,1907,1971,"writer,director"
tt93310121,Run for the Money,Run for the Money,1965,60,"Adventure,Comedy,Crime",7.6,12,9,writer,story,1,22,Robert Buckner,1906,1989,"writer,producer,miscellaneous"
tt93330755,The Man Who Walked Out on Himself,The Man Who Walked Out on Himself,1953,30,"Comedy,Crime,Drama",6.0,22,4,writer,television play,1,14,Milton Merlin,1905,1996,"producer,writer,miscellaneous"
tt93490950,The Kidnapper,The Kidnapper,1966,30,"Comedy,Family",6.9,169,7,writer,written by,3,12,Ray Singer,1916,1992,"writer,producer,script_department"
tt93515820,The Great PussiniKitty Kat Kennels,The Great PussiniKitty Kat Kennels,1984,22,"Adventure,Animation,Comedy",5.6,27,10,producer,producer,1,1,Denis Héroux,1940,2015,"producer,director,writer"
tt93612278,The Desperate Challenge,The Desperate Challenge,1960,30,Drama,6.0,6,6,writer,written by,2,12,Marie Baumer,1904,1977,writer
tt93627102,Crimes of the Past,Crimes of the Past,1990,60,"Drama,Romance",5.7,28,8,producer,producer,9,19,Philip L. Parslow,1936,2003,"producer,assistant_director,production_manager"
tt93661128,The Artemis Enigma,The Artemis Enigma,1985,22,"Action,Adventure,Animation",5.8,27,9,producer,producer,1,42,Denis Héroux,1940,2015,"producer,director,writer"
tt93697583,One to Get Lost,One to Get Lost,1959,30,"Crime,Drama,Thriller",7.4,50,6,writer,writer,1,20,Sam Ross,1911,1998,writer
tt93745014,The Enemy,The Enemy,1967,60,"Drama,Sci-Fi,Thriller",8.0,182,8,producer,producer,2,5,Alan A. Armer,1922,2010,"producer,director,writer"
tt93755374,A Gun for My Bride,A Gun for My Bride,1957,30,Western,7.2,26,7,writer,television story,2,12,Jerry Adelman,1910,1980,"writer,production_manager,miscellaneous"
tt93766909,The Test,The Test,1965,22,Western,7.7,40,9,producer,producer,1,3,Cecil Barker,1918,1966,"producer,director"
tt93811717,Jan the Only Child,Jan the Only Child,1972,26,"Comedy,Family",7.1,161,7,writer,written by,4,8,Al Schwartz,1910,1988,"writer,script_department"
tt94046835,War of the Hotels,War of the Hotels,1966,26,Comedy,7.2,28,7,writer,written by,3,25,Al Schwartz,1910,1988,"writer,script_department"
tt94129467,The Attack,The Attack,1961,60,"Crime,Drama",8.7,28,9,cinematographer,director of photography,1,13,Morris Hartzband,1911,1970,"cinematographer,camera_department"
tt94133804,Beavers Laundry,Beavers Laundry,1962,30,"Comedy,Family",8.0,86,8,writer,written by,5,25,Joseph Hoffman,1909,1997,"writer,producer"
tt94171467,Applebys Garage,Applebys Garage,1958,30,Comedy,7.0,9,9,producer,producer,7,19,Cecil Barker,1918,1966,"producer,director"
tt94289244,A Fistful of Reasons,A Fistful of Reasons,1970,25,"Comedy,Family",7.6,186,7,writer,written by,2,8,Tam Spiva,1932,2017,"script_department,writer,producer"
tt94292965,Lucys Bonus Bounces,Lucys Bonus Bounces,1971,30,Comedy,6.6,27,8,writer,creator,4,16,Ray Singer,1916,1992,"writer,producer,script_department"
tt94360578,Forget Me Not,Forget Me Not,1966,30,"Comedy,Family",6.8,38,6,writer,written by,7,3,Joseph Hoffman,1909,1997,"writer,producer"
tt94389388,Blood Rock,Blood Rock,1968,60,Western,7.9,38,8,producer,producer,1,2,Alan A. Armer,1922,2010,"producer,director,writer"
tt94452917,The Iron Maiden,The Iron Maiden,1958,30,Western,7.6,6,9,producer,producer,2,26,Alan A. Armer,1922,2010,"producer,director,writer"
tt94582555,Episode 132,Episode 132,1976,22,"Comedy,Romance",7.9,14,6,writer,created by,1,32,Jerry Adelman,1910,1980,"writer,production_manager,miscellaneous"
tt94595225,Right in the Middle of the Season,Right in the Middle of the Season,1966,46,"Adventure,Crime,Drama",7.2,125,6,writer,written by,4,11,Sam Ross,1911,1998,writer
tt94664107,Billie Jos Independence Day,Billie Jos Independence Day,1966,26,Comedy,7.6,27,7,writer,written by,3,18,Al Schwartz,1910,1988,"writer,script_department"
tt94712260,CAVE,CAVE,1979,24,"Comedy,Drama,War",7.6,437,7,writer,written by,7,20,Ronny Graham,1919,1999,"miscellaneous,actor,writer"
tt94740857,Lucy Takes Over,Lucy Takes Over,1970,30,Comedy,7.2,25,9,writer,creator,2,23,Ray Singer,1916,1992,"writer,producer,script_department"
tt94794202,White Christmas Blues,White Christmas Blues,2013,30,"Animation,Comedy",6.4,1125,10,writer,written by,25,8,Don Payne,1964,2013,"producer,writer,miscellaneous"
tt94867531,The White Slavers,The White Slavers,1960,52,"Action,Crime,Drama",8.0,105,6,writer,written by,1,22,Leonard Kantor,1920,1984,writer
tt94872485,Veronicas Brotherly Love,Veronicas Brotherly Love,1997,30,Comedy,4.9,27,9,writer,written by,1,9,Don Payne,1964,2013,"producer,writer,miscellaneous"
tt94886170,Dear Dead Days,Dear Dead Days,1959,30,"Comedy,Mystery",5.6,9,8,producer,producer,2,31,Robert L. Welch,1910,1964,"producer,writer,director"
tt94905415,A Once Fluid Man,A Once Fluid Man,1987,49,"Comedy,Crime,Drama",6.7,9,8,writer,creator,2,13,William Stair,1939,1991,"writer,miscellaneous,editorial_department"
tt94926373,Lucy and Donny Osmond,Lucy and Donny Osmond,1972,30,Comedy,8.0,38,8,writer,creator,5,11,Ray Singer,1916,1992,"writer,producer,script_department"
tt94999670,Episode 161,Episode 161,1976,23,"Comedy,Romance",8.1,14,6,writer,created by,1,61,Jerry Adelman,1910,1980,"writer,production_manager,miscellaneous"
tt95290224,The Slumber Caper,The Slumber Caper,1970,25,"Comedy,Family",7.7,193,7,writer,written by,2,3,Tam Spiva,1932,2017,"script_department,writer,producer"
tt95328980,The Ponderosa Birdman,The Ponderosa Birdman,1965,60,Western,6.8,99,6,writer,written by,6,20,Blair Robertson,1923,2002,"writer,assistant_director,actress"
tt95453862,PitaPit and the Dragon,PitaPit and the Dragon,1957,30,Drama,5.7,11,6,writer,teleplay,2,34,Milton Geiger,1907,1971,"writer,director"
tt95494301,Hermano,Hermano,1956,30,Western,6.8,6,9,cinematographer,director of photography,1,7,Karl Struss,1886,1981,"cinematographer,camera_department,director"
tt95542773,Shriek of Silence,Shriek of Silence,1961,25,Western,7.5,29,6,writer,creator,2,27,Andrew J. Fenady,1928,2020,"producer,writer,music_department"
tt95559597,Charlie Paradise The Tragic Flute,Charlie Paradise The Tragic Flute,1964,30,"Crime,Drama",8.3,9,10,cinematographer,director of photography,2,10,Morris Hartzband,1911,1970,"cinematographer,camera_department"
tt95589565,Vote the Bullet,Vote the Bullet,1960,26,"Comedy,Thriller",7.7,28,6,writer,written by,1,26,Lewis Reed,1921,1970,"writer,producer"
tt95617689,Quiet Day at Fort Lowell,Quiet Day at Fort Lowell,1957,30,Western,6.7,6,8,producer,producer,1,10,George Cahan,1919,1991,"director,producer,miscellaneous"
tt95759916,Lucy the Wealthy Widow,Lucy the Wealthy Widow,1973,30,Comedy,7.6,22,8,writer,creator,6,4,Ray Singer,1916,1992,"writer,producer,script_department"
tt95775836,The Young Matchmakers,The Young Matchmakers,1966,26,Comedy,6.4,27,7,writer,teleplay,3,32,Al Schwartz,1910,1988,"writer,script_department"
tt95858675,Episode 111,Episode 111,1976,23,"Comedy,Romance",7.7,31,6,writer,created by,1,11,Jerry Adelman,1910,1980,"writer,production_manager,miscellaneous"
tt95858800,A Pain in the Neck,A Pain in the Neck,1969,24,"Comedy,Fantasy",7.4,28,9,producer,producer,1,17,Stanley Rubin,1917,2014,"producer,writer,actor"
tt95860925,The Jack Garrison Story,The Jack Garrison Story,1958,30,Drama,6.0,8,6,writer,written by,4,33,Jerry Adelman,1910,1980,"writer,production_manager,miscellaneous"
tt95917296,Lucy Goes Hawaiian Part One,Lucy Goes Hawaiian Part One,1971,30,Comedy,7.4,30,8,writer,written by,3,23,Ray Singer,1916,1992,"writer,producer,script_department"
